event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
HTI4385,"30 March 2023",2023,2,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Gang (Haiti)",,3,"Civilians (Haiti)","Journalists (Haiti); Women (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Delmas",18.5447,-72.3028,1,"Alterpresse; Le Nouvelliste",National,"Around 30 March 2023 (as reported), in Port-au-Prince - Delmas, Ouest, gang members kidnapped a Telemax female journalist when she was about to pay a ransom to the kidnappers of an abducted man. The whereabouts of the victim are unknown.",0,,1690822900
HTI3992,"29 March 2023",2023,1,"Political violence","Violence against civilians",Attack,"Police Forces of Haiti (2017-)",,1,"Civilians (Haiti)",,7,17,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Tabarre",18.5833,-72.2667,1,"Le Nouvelliste",National,"On 29 March 2023, Port-au-Prince - Tabarre, Ouest, police forces shot and injured a number of citizens during an intervention to disperse a crowd of people as an altercation was registered at a Centre for the delivery of identity documents (CRLDI). There was a woman among the injured. At least 2 injured.",0,,1680532131
HTI3997,"29 March 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Cite Soleil",18.5783,-72.3356,1,"Le Nouvelliste",National,"On 29 March 2023, Port-au-Prince - Cite Soleil, Ouest, gunshots, and detonations were heard in the Brooklyn area. The authorship was not clarified, although reports suggest this could be related to the G-Pep Gang that controls the neighborhood. Clashes between unidentified rival gangs and attacks were reported between 25 and 27 March (coded separately) in other areas Cite Soleil. Casualties unknown.",0,,1680532131
HTI4007,"29 March 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)",,6,,,0,60,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Alterpresse; Le Nouvelliste",National,"On 29 March 2023, Port-au-Prince, Ouest, members of social and political organizations held a sit-in protest in Champs de Mars to decry insecurity and the deterioration of the socio-political scene in Haiti. The protest was held on the occasion of the 36th anniversary of the 1987 Constitution.",0,"crowd size=no report",1680532131
HTI3988,"28 March 2023",2023,1,"Political violence",Battles,"Armed clash","Unidentified Gang (Haiti)",,3,"Police Forces of Haiti (2017-)",,1,13,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Le Nouvelliste; Metropole",National,"On 28 March 2023, in Port-au-Prince, Ouest, police forces shot and killed another officer accidentally during a clash against gang members in Poste Marchand. The police officers were trying to release a woman who had been kidnapped in Delmas moments before. As a result of the police intervention, the woman was released and the gangsters ran away. 1 fatality.",1,,1680532131
HTI3996,"27 March 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Haiti)","Labor Group (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Cite Soleil",18.5783,-72.3356,1,"Le Nouvelliste; Loop News Haiti",National,"On 27 March 2023, Port-au-Prince - Cite Soleil, Ouest, gang members attacked the Terminal Varreux SA facilities, in La Saline area. Two workers taking part in a food offloading operation were injured by gunshots. 2 injured.",0,,1680532131
HTI4006,"27 March 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)",,6,,,0,60,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Le Nouvelliste",National,"On 27 March 2023, in Port-au-Prince, Ouest, people held a sit-in protest in front of the first instance court to demand the release of a lawyer kidnapped on 20 Mars (coded separately). They also demanded that the government assumes its responsibilities in the face of insecurity.",0,"crowd size=no report",1680532131
HTI4008,"27 March 2023",2023,2,Demonstrations,Riots,"Violent demonstration","Rioters (Haiti)","Health Workers (Haiti)",5,"Civilians (Haiti)","Labor Group (Haiti)",7,57,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Le Nouvelliste",National,"Around 27 March 2023 (as reported), in Port-au-Prince, Ouest, health workers from the Sanatorium Hospital blocked access to the health center and prevented patients from leaving the building during a demonstration to decry the lack of proper working conditions. A hospital security guard was physically aggressed by a rioter (health state unknown)",0,"crowd size=no report",1680532131
HTI3985,"26 March 2023",2023,1,"Political violence",Battles,"Armed clash","Police Forces of Haiti (2017-)",,1,"Canaan Gang",,3,13,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Tabarre",18.5833,-72.2667,1,"Loop News Haiti; Rezo Nodwes",National,"On 26 March 2023, in Port-au-Prince - Tabarre, Ouest, police forces shot and killed two members of the Canaan Gang in Caradeux neighbourhood. The gangsters were trying to ransom residents in the area when the police killed them. 2 fatalities.",2,,1680532131
HTI3994,"26 March 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Haiti)","Students (Haiti); Police Forces of Haiti (2017-); Protestant Christian Group (Haiti); Private Security Forces (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Haiti Standard; Loop News Haiti; Rezo Nodwes",National,"On 26 March 2023, in Port-au-Prince, Ouest, gang members traveling in two vehicles kidnapped around nine people on Christophe Avenue. The security guard of a private university who tried to prevent the kidnapping of a woman (methods unknown) was shot and injured by the gangsters. It is known that there was an off-duty police officer, students, and Protestant parishioners among the kidnapping victims. Some of them were on their way to a graduation act in university, and others to a religious service while they were kidnapped. The whereabouts of the victims are unknown. 1 injured.",0,,1680532131
HTI3995,"26 March 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Haiti)","Labor Group (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Sud,Cayes,"Les Cayes","Les Cayes",18.1933,-73.746,1,"Haiti Standard; Le Nouvelliste",National,"On 26 March 2023, in Les Cayes, Sud, gang members on a motorcycle chased a business man from the public market area to his home in Charpentier neighbourhood, and shot and killed him (drive-by). Motivation of the attack is unknown. 1 fatality.",1,,1680532131
HTI4005,"26 March 2023",2023,2,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)",,6,,,0,60,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Delmas",18.5447,-72.3028,1,"Loop News Haiti",National,"Around 26 March 2023 (week of), in Port-au-Prince - Delmas, Ouest, people protested in the La Plaine neighbourhood to ask for peace and security.",0,"crowd size=no report",1680532131
HTI3991,"26 March 2023",2023,1,"Political violence","Violence against civilians",Attack,"Baz Gran Grif de Savien Gang",,3,"Civilians (Haiti)","Taxi/Bus Drivers (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Artibonite,"Saint Marc",Verrettes,Liancourt,19.1263,-72.5409,1,"Le Nouvelliste; Rezo Nodwes",National,"On 26 March 2023, in Liancourt, Artibonite, Baz Gran Grif de Savien gang members attacked a public transport vehicle, shooting and killing three passengers. Among the victims there was a pregnant woman and the driver. 3 fatalities.",3,,1681235990
HTI3989,"25 March 2023",2023,1,"Political violence",Battles,"Armed clash","Unidentified Gang (Haiti)",,3,"Unidentified Gang (Haiti)",,3,33,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Cite Soleil",18.5783,-72.3356,1,"Le Nouvelliste; Loop News Haiti",National,"On 25 March 2023, Port-au-Prince - Cite Soleil, Ouest, members of rival gangs clashed in the vicinity of the Terminal Varreux SA facilities, in La Saline area. An oil tanker was damaged by the bullets. Casualties unknown.",0,,1680532131
HTI3963,"23 March 2023",2023,2,"Strategic developments","Strategic developments","Looting/property destruction","Unidentified Gang (Haiti)",,3,"Civilians (Haiti)","Labor Group (Haiti)",7,37,,332,Caribbean,Haiti,Nippes,Baraderes,Baraderes,Baraderes,18.4829,-73.6387,1,Alterpresse,National,"Property destruction: Around 23 March 2023 (week of), in Baraderes, Nippes, unidentified gang members stole several motorbikes and vandalized stores in the la Plaine zone.",0,,1679945364
HTI3971,"23 March 2023",2023,1,"Political violence",Battles,"Armed clash","Unidentified Gang (Haiti)",,3,"Police Forces of Haiti (2017-)",,1,13,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Haiti Standard; Le Nouvelliste; Loop News Haiti; Rezo Nodwes",National,"On 23 March 2023, in Port-au-Prince, Ouest, police forces shot and killed a gang member and injured another in two vehicles in the Poste Marchand zone. The gang members had attempted to kidnap a person before shooting at the police. 1 fatality, 1 injured.",1,,1679945364
HTI3975,"23 March 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Delmas",18.5447,-72.3028,1,"Gazette Haiti; Le Nouvelliste; Loop News Haiti; Rezo Nodwes",National,"On 23 March 2023, in Port-au-Prince - Delmas, Ouest, unidentified gang members shot and killed a man and injured a friend of his during a kidnapping attempt at Delmas 75. The target was the killed man. 1 fatality, 1 injured.",1,,1679945365
HTI3981,"23 March 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Haiti)","Labor Group (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Sud,Cayes,"Les Cayes","Les Cayes",18.1933,-73.746,1,"Le Nouvelliste",National,"On 23 March 2023, in Les Cayes, Sud, unidentified gang members shot and killed a vendor and injured two other people on the Quatre-Chemins boulevard. Motivation of the attack is unknown. 1 fatality, 2 injured.",1,,1679945365
HTI3972,"23 March 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ti Makak Gang",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Haiti Progress; Le Nouvelliste",National,"On 23 March 2023, in Port-au-Prince, Ouest, Ti Makak gang members abducted six members of a family, including two children, in Laboule 12. The whereabouts of the victims are unknown.",0,,1680532131
HTI3993,"23 March 2023",2023,2,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Haiti)","Health Workers (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Nord,"Cap Haitien","Cap Haitien",Cap-Haitien,19.7594,-72.1982,1,"Haiti Progress; Le Nouvelliste",National,"Around 23 March 2023 (as reported), in Cap-Haitien, Nord, masked gang members entered the Justinien Hospital and attacked health workers. No further information on the event was reported. Casualties unknown.",0,,1680532131
HTI3970,"22 March 2023",2023,1,Demonstrations,Riots,"Violent demonstration","Rioters (Haiti)","Labor Group (Haiti)",5,,,0,50,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Le Nouvelliste",National,"On 22 March 2023, in Port-au-Prince, Ouest, for the third consecutive day, employees of the National Archive held a demonstration to demand the release of one of their colleagues who was abducted on 15 March (coded separately). Demonstrators blocked roads with burning tires.",0,"crowd size=no report",1679945364
HTI3980,"22 March 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Haiti Press Network",National,"On 22 March 2023, in Port-au-Prince - Petionville, Ouest, gang members shot and killed a man while gunfire was heard in the Thomassin neighborhood. The motivation for the attack was related to gang-related retaliation. 1 fatality.",1,,1679945365
HTI3965,"21 March 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)",,6,,,0,60,,332,Caribbean,Haiti,Ouest,Leogane,Leogane,Leogane,18.5111,-72.6334,1,"Le Nouvelliste",National,"On 21 March 2023, in Leogane, Leogane, residents demanded the release of five members of a musical band that were kidnapped on 18 March (coded separately). They barricaded National Road Number 2.",0,"crowd size=no report",1679945364
HTI3969,"21 March 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)","Labor Group (Haiti)",6,,,0,60,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Le Nouvelliste",National,"On 21 March 2023, in Port-au-Prince, Ouest, for the second consecutive day, employees of the National Archive held a demonstration to demand the release of one of their colleagues who was abducted on 15 March (coded separately).",0,"crowd size=no report",1679945364
HTI3976,"21 March 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Haiti)",,3,"Civilians (Haiti)","Students (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Le Nouvelliste",National,"On 21 March 2023, in Port-au-Prince, Ouest, a student of the Superior School was shot and killed in the centre. Motivation and perpetrators of the attack were unknown. 1 fatality.",1,,1679945365
HTI3979,"21 March 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Haiti Press Network",National,"On 21 March 2023, in Port-au-Prince - Petionville, Ouest, gang members opened fire and set several houses on fire in the Thomassin neighborhood.",0,,1679945365
